Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.4681277465409566e-05,32,0.0,0.1,,13,23,0.006435053509174362,0.0605389233529,0.0002936255493081913,1.4681277465409566e-05,0.03352576612962454
0,1.465224230887221e-05,33,0.0,0.1,,13,63,0.006454363855075022,0.060221274429351976,0.0002930448461774442,1.465224230887221e-05,0.03345946223543673
0,1.4510660779530397e-05,34,0.0,0.1,,13,513,0.006533139970501453,0.0576161977029786,0.0002902132155906079,1.4510660779530395e-05,0.03313615050373137
0,1.4333925673921016e-05,35,0.0,0.1,,13,5013,0.0066238486978864395,0.04837557878273568,0.00028667851347842033,1.4333925673921016e-05,0.03273256302086316
0,1.367851048771881e-05,36,0.0,0.2,,13,13,0.007551841669012043,0.0583976706986124,0.0002735702097543762,1.367851048771881e-05,0.031235874718214388
0,1.3674916954365998e-05,37,0.0,0.2,,13,15,0.007554724778318274,0.05835858996583701,0.00027349833908731997,1.3674916954365998e-05,0.03122766862313518
0,1.366171744322021e-05,38,0.0,0.2,,13,23,0.007565060474033715,0.05820626747417769,0.0002732343488644042,1.366171744322021e-05,0.031197526578293257
0,1.361082005545806e-05,39,0.0,0.2,,13,63,0.00760117900964264,0.057512435071116086,0.0002722164011091612,1.361082005545806e-05,0.03108129868717527
0,1.3393349547962034e-05,40,0.0,0.2,,13,513,0.00772624267416599,0.05258696373502457,0.00026786699095924073,1.3393349547962036e-05,0.030584688947894716
0,1.3224246618698623e-05,41,0.0,0.2,,13,5013,0.007823679529516328,0.039284841106457344,0.0002644849323739725,1.3224246618698625e-05,0.03019853009545991
0,1.2987751154975332e-05,42,0.0,0.3,,13,13,0.008379771470857292,0.056730181071605476,0.00025975502309950665,1.2987751154975332e-05,0.0296584754833061
0,1.2982675313010216e-05,43,0.0,0.3,,13,15,0.00838413087410045,0.05666705143136197,0.0002596535062602043,1.2982675313010216e-05,0.029646884428574362
0,1.2963960851670206e-05,44,0.0,0.3,,13,23,0.00839950726049525,0.05642254640364822,0.0002592792170334041,1.2963960851670206e-05,0.02960414859338527
0,1.2891294461266237e-05,45,0.0,0.3,,13,63,0.008451495427447183,0.05533409953652205,0.0002578258892253247,1.2891294461266235e-05,0.029438209599594884
0,1.2623037944523668e-05,46,0.0,0.3,,13,513,0.008611304200198362,0.04838300739909514,0.00025246075889047334,1.2623037944523667e-05,0.028825626310146905
0,1.2467635397203878e-05,47,0.0,0.3,,13,5013,0.008708490542641337,0.03229451639044968,0.00024935270794407754,1.2467635397203878e-05,0.028470753277492468
0,1.24487783686005e-05,48,0.0,0.4,,13,13,0.009065448141207064,0.055329745372876465,0.00024897556737201,1.24487783686005e-05,0.028427691879576243
0,1.2442188686718545e-05,49,0.0,0.4,,13,15,0.009071276885620413,0.0552410492294763,0.00024884377373437085,1.2442188686718543e-05,0.028412643861162067
